,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8538,"Herne Hill, Lambeth",51.4554407,-0.1001002,The Flower Lady,51.45347725662355,-0.10259790805811413,Flower Shop
8539,"Herne Hill, Lambeth",51.4554407,-0.1001002,The Parlour,51.452119467641175,-0.10129987101865848,Coffee Shop
8540,"Herne Hill, Lambeth",51.4554407,-0.1001002,Costcutter,51.45182714352301,-0.1013612882468467,Convenience Store
8541,"Knight's Hill, Lambeth",51.4310308,-0.1042959,West Norwood Feast,51.432881786584154,-0.1035925323892932,Farmers Market
8542,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Blackbird Bakery,51.433681,-0.103704,Bakery
8543,"Knight's Hill, Lambeth",51.4310308,-0.1042959,The Great North Wood,51.43151405622972,-0.1040016386063303,Pub
8544,"Knight's Hill, Lambeth",51.4310308,-0.1042959,West Norwood Health and Leisure Centre,51.432454186268764,-0.1056460264320674,Recreation Center
8545,"Knight's Hill, Lambeth",51.4310308,-0.1042959,The Garden,51.430791355200405,-0.10430674515901409,Italian Restaurant
8546,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Co-op Food,51.434250872027974,-0.10377527867474153,Grocery Store
8547,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Costa Coffee,51.434603388252775,-0.10378486940319755,Coffee Shop
8548,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Kahvah,51.4348347901669,-0.10388273368145211,Breakfast Spot
8549,"Knight's Hill, Lambeth",51.4310308,-0.1042959,The Book And Record Bar,51.43102374769883,-0.1022934933204793,Record Shop
8550,"Knight's Hill, Lambeth",51.4310308,-0.1042959,West Norwood Railway Station (WNW),51.43157717920805,-0.10329205263955553,Train Station
8551,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Subway,51.434672767833355,-0.10392042385417478,Sandwich Place
8552,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Greggs,51.435243274442634,-0.10424137115478516,Bakery
8553,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Hope,51.430978,-0.10191857814788818,Pub
8554,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Iceland,51.43461310277329,-0.1039731502532959,Grocery Store
8555,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Pintadera Cafe Deli,51.431534,-0.104189,Café
8556,"Knight's Hill, Lambeth",51.4310308,-0.1042959,South London Theatre,51.431954786927065,-0.10284598183285161,Performing Arts Venue
8557,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Norwood Bus Garage,51.42915647678446,-0.10402679443359375,Bus Station
8558,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Sainsbury's Local,51.434195352793395,-0.10383228795238318,Grocery Store
8559,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Sorrento,51.43373,-0.103653,Italian Restaurant
8560,"Knight's Hill, Lambeth",51.4310308,-0.1042959,RSPCA London South East Branch,51.43396040892317,-0.10382236257654719,Thrift / Vintage Store
8561,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Amphibian Sports,51.42780741327355,-0.10165430537800568,Sporting Goods Shop
8562,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Little Rock Cafe,51.427949679444545,-0.10019914281944695,Café
8563,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Efes Restaurant,51.43507269907359,-0.10389329415550382,Turkish Restaurant
8564,"Knight's Hill, Lambeth",51.4310308,-0.1042959,Artisans Market - West Norwood Feast,51.435489,-0.103679,Arts & Crafts Store
8565,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,London Russian Ballet School,51.466713166088994,-0.13679265957762762,Dance Studio
8566,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,North Street Deli,51.46668500945815,-0.14250742323396298,Deli / Bodega
8567,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,Virgin Active,51.46614633692514,-0.14165818691253662,Gym / Fitness Center
8568,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,22 North Street Restaurant,51.46657674800421,-0.14255494524557236,Restaurant
8569,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,Bread & Roses,51.46593700061347,-0.13630676826061675,Pub
8570,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,Benny's Fish and Chips,51.466816,-0.142654,Fish & Chips Shop
8571,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,The Stonhouse,51.46385805375866,-0.13688947704383847,Gastropub
8572,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,Co-op Food,51.468898119570866,-0.14269603620022028,Grocery Store
8573,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,The Bobbin,51.466358612151026,-0.14273192625435813,Pub
8574,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,Better Clapham Leisure Centre,51.464003900286905,-0.13485945040980898,Gym / Fitness Center
8575,"Larkhall, Lambeth",51.46804484999999,-0.136637397845497,The Jam Tree,51.4652684239605,-0.1412001740196717,Cocktail Bar
8576,"Oval, Lambeth",51.48375215000001,-0.114961827116015,"Vauxhall End, The Oval",51.483636475261676,-0.11629173733823076,Cricket Ground
8577,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Oval,51.4837364238246,-0.114956796169281,Cricket Ground
8578,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Oval Farmers' Market,51.48134337949233,-0.11221925213337314,Farmers Market
8579,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Bonnington Cafe,51.484719964681524,-0.12026581333310093,Café
8580,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Sugar Pot,51.48363031836001,-0.11082756140014541,Coffee Shop
8581,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Cable Bar & Cafe,51.480743,-0.111164,Café
8582,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Fixation,51.48714504395787,-0.11613957435637025,Arts & Crafts Store
8583,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Italo,51.4844753931458,-0.12019957224755062,Italian Restaurant
8584,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Kennington Park,51.483758135747216,-0.10849962883928813,Park
8585,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Hanover Arms,51.48150209678607,-0.11288475350503753,Pub
8586,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Vauxhall City Farm,51.48717776441197,-0.11916849258208446,Farm
8587,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Fentiman Arms,51.480923920898874,-0.11821217608653001,Pub
8588,"Oval, Lambeth",51.48375215000001,-0.114961827116015,"Amici Italian Restaurant, Courtyard & Wine Bar",51.48752578470624,-0.1117614609167371,Italian Restaurant
8589,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Eagle,51.486268,-0.119273,Gay Bar
8590,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Cock Tavern,51.48639869306122,-0.1114120858258646,Gay Bar
8591,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Vanilla Black,51.487413,-0.11159,Café
8592,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Ovalhouse Theatre,51.482810309689334,-0.11390508101812118,Theater
8593,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Horsemeat Disco,51.48635500891676,-0.11919211875999448,Nightclub
8594,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Windmill Fish Bar,51.48744867992866,-0.11211926342491359,Fish & Chips Shop
8595,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Sally White,51.48701518198313,-0.11137424367890127,Coffee Shop
8596,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Gasworks,51.485072533486196,-0.11552118980570439,Art Gallery
8597,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Mimi's Deli,51.48082,-0.11112962,Deli / Bodega
8598,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Gandhi's,51.48726680342983,-0.11138244461897584,Indian Restaurant
8599,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Pilgrim Bar & Kitchen,51.48690979587186,-0.11377260105762581,Pub
8600,"Oval, Lambeth",51.48375215000001,-0.114961827116015,FWR Tyres,51.48674121277215,-0.1113438606262207,Motorcycle Shop
8601,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Parma Cafe,51.484781965518806,-0.11050647687421448,Café
8602,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Spectrecom Studios,51.48651072457834,-0.11127948760986328,Film Studio
8603,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Bonnington Square,51.48438908456561,-0.120362077745883,Park
8604,"Oval, Lambeth",51.48375215000001,-0.114961827116015,live wire kitchen,51.4858393147617,-0.11856412017350375,Café
8605,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Brown Derby,51.48112400467194,-0.11329602357508331,Pub
8606,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Coriander,51.48639771172518,-0.11967910337237399,Indian Restaurant
8607,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Mimosa,51.486407972820324,-0.1193725829131289,Sandwich Place
8608,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Beehive,51.484880813266855,-0.11851904640501655,Pub
8609,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Pizza Hut,51.487322154547066,-0.11115157343726878,Pizza Place
8610,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Hobbs Gate,51.48292172492664,-0.11342824064678189,Cricket Ground
8611,"Oval, Lambeth",51.48375215000001,-0.114961827116015,The Pavilion At The Oval,51.483248059957795,-0.1140832027075111,Cricket Ground
8612,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Tesco,51.48675366824918,-0.1149653255010152,Supermarket
8613,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Oval London Underground Station,51.48205947834058,-0.11261629529037075,Metro Station
8614,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Nisa (Nisa local),51.48489,-0.110373,Convenience Store
8615,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Vitellow Pharmacy,51.48069482009979,-0.11351197030274662,Pharmacy
8616,"Oval, Lambeth",51.48375215000001,-0.114961827116015,PizzaExpress,51.487275071805776,-0.11146082532537263,Pizza Place
8617,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Papa John’s,51.48614063683789,-0.1114107559963812,Pizza Place
8618,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Daebak,51.486525,-0.119016,Korean Restaurant
8619,"Oval, Lambeth",51.48375215000001,-0.114961827116015,H Bus Stop Kennington Church,51.48067141,-0.111009,Bus Stop
8620,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Kennington Park Tennis Courts,51.48133364884879,-0.10977608919654824,Tennis Court
8621,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Kennington Park bus stop,51.48101174789118,-0.11016430323365711,Bus Stop
8622,"Oval, Lambeth",51.48375215000001,-0.114961827116015,Price Cutter,51.47964725183707,-0.11544737511533466,Convenience Store
8623,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,"Vauxhall End, The Oval",51.483636475261676,-0.11629173733823076,Cricket Ground
8624,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Oval,51.4837364238246,-0.114956796169281,Cricket Ground
8625,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Oval Farmers' Market,51.48134337949233,-0.11221925213337314,Farmers Market
8626,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Bonnington Cafe,51.484719964681524,-0.12026581333310093,Café
8627,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Sugar Pot,51.48363031836001,-0.11082756140014541,Coffee Shop
8628,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Cable Bar & Cafe,51.480743,-0.111164,Café
8629,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Fixation,51.48714504395787,-0.11613957435637025,Arts & Crafts Store
8630,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Italo,51.4844753931458,-0.12019957224755062,Italian Restaurant
8631,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Kennington Park,51.483758135747216,-0.10849962883928813,Park
8632,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Hanover Arms,51.48150209678607,-0.11288475350503753,Pub
8633,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Vauxhall City Farm,51.48717776441197,-0.11916849258208446,Farm
8634,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Fentiman Arms,51.480923920898874,-0.11821217608653001,Pub
8635,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,"Amici Italian Restaurant, Courtyard & Wine Bar",51.48752578470624,-0.1117614609167371,Italian Restaurant
8636,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Eagle,51.486268,-0.119273,Gay Bar
8637,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Cock Tavern,51.48639869306122,-0.1114120858258646,Gay Bar
8638,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Vanilla Black,51.487413,-0.11159,Café
8639,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Ovalhouse Theatre,51.482810309689334,-0.11390508101812118,Theater
8640,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Horsemeat Disco,51.48635500891676,-0.11919211875999448,Nightclub
8641,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Windmill Fish Bar,51.48744867992866,-0.11211926342491359,Fish & Chips Shop
8642,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Sally White,51.48701518198313,-0.11137424367890127,Coffee Shop
8643,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Gasworks,51.485072533486196,-0.11552118980570439,Art Gallery
8644,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Mimi's Deli,51.48082,-0.11112962,Deli / Bodega
8645,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Gandhi's,51.48726680342983,-0.11138244461897584,Indian Restaurant
8646,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Pilgrim Bar & Kitchen,51.48690979587186,-0.11377260105762581,Pub
8647,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,FWR Tyres,51.48674121277215,-0.1113438606262207,Motorcycle Shop
8648,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Parma Cafe,51.484781965518806,-0.11050647687421448,Café
8649,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Spectrecom Studios,51.48651072457834,-0.11127948760986328,Film Studio
8650,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Bonnington Square,51.48438908456561,-0.120362077745883,Park
8651,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,live wire kitchen,51.4858393147617,-0.11856412017350375,Café
8652,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Brown Derby,51.48112400467194,-0.11329602357508331,Pub
8653,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Coriander,51.48639771172518,-0.11967910337237399,Indian Restaurant
8654,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Mimosa,51.486407972820324,-0.1193725829131289,Sandwich Place
8655,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Beehive,51.484880813266855,-0.11851904640501655,Pub
8656,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Pizza Hut,51.487322154547066,-0.11115157343726878,Pizza Place
8657,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Hobbs Gate,51.48292172492664,-0.11342824064678189,Cricket Ground
8658,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,The Pavilion At The Oval,51.483248059957795,-0.1140832027075111,Cricket Ground
8659,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Tesco,51.48675366824918,-0.1149653255010152,Supermarket
8660,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Oval London Underground Station,51.48205947834058,-0.11261629529037075,Metro Station
8661,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Nisa (Nisa local),51.48489,-0.110373,Convenience Store
8662,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Vitellow Pharmacy,51.48069482009979,-0.11351197030274662,Pharmacy
8663,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,PizzaExpress,51.487275071805776,-0.11146082532537263,Pizza Place
8664,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Papa John’s,51.48614063683789,-0.1114107559963812,Pizza Place
8665,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Daebak,51.486525,-0.119016,Korean Restaurant
8666,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,H Bus Stop Kennington Church,51.48067141,-0.111009,Bus Stop
8667,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Kennington Park Tennis Courts,51.48133364884879,-0.10977608919654824,Tennis Court
8668,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Kennington Park bus stop,51.48101174789118,-0.11016430323365711,Bus Stop
8669,"Prince's, Lambeth",51.48375215000001,-0.114961827116015,Price Cutter,51.47964725183707,-0.11544737511533466,Convenience Store
8670,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Bravi Ragazzi,51.43070395597869,-0.1292374786279178,Pizza Place
8671,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Hideaway,51.42657417819904,-0.13043434347790014,Jazz Club
8672,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Pratts and Payne,51.43028330811034,-0.12989958685252906,Pub
8673,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Whole Meal Café,51.4303813967304,-0.12947826215194608,Vegetarian / Vegan Restaurant
8674,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Brickwood Coffee & Bread,51.427988,-0.131184,Coffee Shop
8675,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Cafe Barcelona,51.42640943189065,-0.13122306097682673,Café
8676,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Rice Republic,51.42864736951005,-0.13107560597857873,Chinese Restaurant
8677,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Hideaway Jazz Cafe,51.426690685096965,-0.13110973887671556,Café
8678,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,M&S Foodhall,51.426258645310604,-0.13119006894363,Grocery Store
8679,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Blackbird Bakery Streatham,51.432531,-0.128759,Bakery
8680,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Sports Direct,51.42729728280725,-0.1310013864983152,Sporting Goods Shop
8681,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,The Manor Arms,51.42822872170311,-0.1322976905222598,Pub
8682,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,The Gym London Streatham,51.42599374677224,-0.1317528040817706,Gym / Fitness Center
8683,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Leigham Arms,51.43006345641588,-0.12718812799382584,Bar
8684,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Argos,51.431203696543356,-0.12937058650532557,Warehouse Store
8685,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Lidl,51.43103371505792,-0.12969051537192045,Supermarket
8686,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,The White Lion,51.43073651088392,-0.12955919744446656,Pub
8687,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Virgin Active,51.43286216225832,-0.1297907531261444,Gym / Fitness Center
8688,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Iceland,51.43185357944972,-0.12927077787634525,Grocery Store
8689,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Tiger,51.429705133333336,-0.13053490170012041,Vietnamese Restaurant
8690,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Caffè Nero,51.432502085850516,-0.1289502688475219,Coffee Shop
8691,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,KFC,51.43054492911197,-0.1296181760070749,Fast Food Restaurant
8692,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Boots,51.43148835850968,-0.12949956993753667,Pharmacy
8693,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Sainsbury's Local,51.43248578469886,-0.12896480374659747,Grocery Store
8694,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,WHSmith,51.43235150726631,-0.12908683937716509,Bookstore
8695,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Odeon,51.4321655560439,-0.12861030003477936,Movie Theater
8696,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Tesco Extra,51.42493324389996,-0.1311900151646824,Supermarket
8697,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Wimpy,51.43283289922282,-0.12901559472084045,Burger Joint
8698,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Hung's,51.43056720426484,-0.12905184025019575,Chinese Restaurant
8699,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Bar u Matulki,51.430935595112885,-0.12949309666721565,Polish Restaurant
8700,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,Peacocks,51.430971469313654,-0.12944826525902872,Clothing Store
8701,"St Leonard's, Lambeth",51.42912524999999,-0.132548150531757,CeX,51.43275514306602,-0.12910008430480957,Video Game Store
8702,"Stockwell, Lambeth",51.4672726,-0.1209153,O Cantinho de Portugal,51.4671320263743,-0.11757200048532031,Portuguese Restaurant
8703,"Stockwell, Lambeth",51.4672726,-0.1209153,Cafe Cairo,51.46596029112749,-0.125035124420223,Café
8704,"Stockwell, Lambeth",51.4672726,-0.1209153,O2 Academy,51.465427820842606,-0.11492013565657543,Music Venue
8705,"Stockwell, Lambeth",51.4672726,-0.1209153,The Landor,51.465747482016354,-0.1262232446900458,Pub
8706,"Stockwell, Lambeth",51.4672726,-0.1209153,The Duke of Edinburgh,51.46324987278245,-0.12003086202091641,Pub
8707,"Stockwell, Lambeth",51.4672726,-0.1209153,The Queen's Head,51.46740574249719,-0.11802311311066958,Pub
8708,"Stockwell, Lambeth",51.4672726,-0.1209153,Old Post Office Bakery,51.46586771218627,-0.1258054550130419,Bakery
8709,"Stockwell, Lambeth",51.4672726,-0.1209153,Stockwell Skatepark (Brixton Bowls),51.466060146472906,-0.11641743986092759,Skate Park
8710,"Stockwell, Lambeth",51.4672726,-0.1209153,DW Fitness First,51.46459795169641,-0.115210293023479,Gym / Fitness Center
8711,"Stockwell, Lambeth",51.4672726,-0.1209153,Sew Over It,51.46585574149542,-0.1256534882970954,Arts & Crafts Store
8712,"Stockwell, Lambeth",51.4672726,-0.1209153,Sintra,51.46731652548701,-0.11788071643255996,Restaurant
8713,"Stockwell, Lambeth",51.4672726,-0.1209153,David Bowie's birthplace,51.46590571886296,-0.11790990829467772,Historic Site
8714,"Stockwell, Lambeth",51.4672726,-0.1209153,Iceland,51.47045057193749,-0.12460630908178165,Grocery Store
8715,"Stockwell, Lambeth",51.4672726,-0.1209153,Nando's,51.464942313956676,-0.11500609298946346,Portuguese Restaurant
8716,"Stockwell, Lambeth",51.4672726,-0.1209153,Greggs,51.470499,-0.124342,Bakery
8717,"Stockwell, Lambeth",51.4672726,-0.1209153,Tito’s,51.47084944331809,-0.12384836315404991,Peruvian Restaurant
8718,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Batch and Co,51.441398,-0.125041,Coffee Shop
8719,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Le DeliCorner,51.449227327289584,-0.12082458928773251,Coffee Shop
8720,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Sainsbury's Local,51.44690126148073,-0.12425479205528397,Grocery Store
8721,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Luanda Grill,51.44742303467162,-0.12437808709929998,Portuguese Restaurant
8722,"Streatham Hill, Lambeth",51.4454502,-0.1222891,The Crown & Sceptre (Wetherspoon),51.44517665902248,-0.12459865944105011,Pub
8723,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Tesco,51.44527133674518,-0.124965704238612,Grocery Store
8724,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Domino's Pizza,51.44212720876253,-0.12427080876557038,Pizza Place
8725,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Holmewood Park,51.4461304415664,-0.12160500309582423,Playground
8726,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Brixton Hill Gardens/Rush Common,51.44621715623368,-0.12383812668303723,Park
8727,"Streatham Hill, Lambeth",51.4454502,-0.1222891,The Hand In Hand,51.44766904520875,-0.12673147146890237,Pub
8728,"Streatham Hill, Lambeth",51.4454502,-0.1222891,Bus Stop TA - Telford Avenue,51.442560113683385,-0.1246273223614677,Bus Stop
8729,"Streatham South, Lambeth",51.429769,-0.1311105,Bravi Ragazzi,51.43070395597869,-0.1292374786279178,Pizza Place
8730,"Streatham South, Lambeth",51.429769,-0.1311105,Whole Meal Café,51.4303813967304,-0.12947826215194608,Vegetarian / Vegan Restaurant
8731,"Streatham South, Lambeth",51.429769,-0.1311105,Pratts and Payne,51.43028330811034,-0.12989958685252906,Pub
8732,"Streatham South, Lambeth",51.429769,-0.1311105,Hideaway,51.42657417819904,-0.13043434347790014,Jazz Club
8733,"Streatham South, Lambeth",51.429769,-0.1311105,Brickwood Coffee & Bread,51.427988,-0.131184,Coffee Shop
8734,"Streatham South, Lambeth",51.429769,-0.1311105,Rice Republic,51.42864736951005,-0.13107560597857873,Chinese Restaurant
8735,"Streatham South, Lambeth",51.429769,-0.1311105,Cafe Barcelona,51.42640943189065,-0.13122306097682673,Café
8736,"Streatham South, Lambeth",51.429769,-0.1311105,Blackbird Bakery Streatham,51.432531,-0.128759,Bakery
8737,"Streatham South, Lambeth",51.429769,-0.1311105,Brooks & Gao,51.433620467734215,-0.12829720735322037,Café
8738,"Streatham South, Lambeth",51.429769,-0.1311105,Hideaway Jazz Cafe,51.426690685096965,-0.13110973887671556,Café
8739,"Streatham South, Lambeth",51.429769,-0.1311105,M&S Foodhall,51.426258645310604,-0.13119006894363,Grocery Store
8740,"Streatham South, Lambeth",51.429769,-0.1311105,I Love Coffee,51.43391172639315,-0.1283228366159505,Coffee Shop
8741,"Streatham South, Lambeth",51.429769,-0.1311105,The Manor Arms,51.42822872170311,-0.1322976905222598,Pub
8742,"Streatham South, Lambeth",51.429769,-0.1311105,Sports Direct,51.42729728280725,-0.1310013864983152,Sporting Goods Shop
8743,"Streatham South, Lambeth",51.429769,-0.1311105,Leigham Arms,51.43006345641588,-0.12718812799382584,Bar
8744,"Streatham South, Lambeth",51.429769,-0.1311105,Argos,51.431203696543356,-0.12937058650532557,Warehouse Store
8745,"Streatham South, Lambeth",51.429769,-0.1311105,The Gym London Streatham,51.42599374677224,-0.1317528040817706,Gym / Fitness Center
8746,"Streatham South, Lambeth",51.429769,-0.1311105,Lidl,51.43103371505792,-0.12969051537192045,Supermarket
8747,"Streatham South, Lambeth",51.429769,-0.1311105,Mangetsu Sushi,51.433483001446824,-0.12816058510805256,Sushi Restaurant
8748,"Streatham South, Lambeth",51.429769,-0.1311105,The White Lion,51.43073651088392,-0.12955919744446656,Pub
8749,"Streatham South, Lambeth",51.429769,-0.1311105,Virgin Active,51.43286216225832,-0.1297907531261444,Gym / Fitness Center
8750,"Streatham South, Lambeth",51.429769,-0.1311105,Iceland,51.43185357944972,-0.12927077787634525,Grocery Store
8751,"Streatham South, Lambeth",51.429769,-0.1311105,Caffè Nero,51.432502085850516,-0.1289502688475219,Coffee Shop
8752,"Streatham South, Lambeth",51.429769,-0.1311105,Boots,51.43148835850968,-0.12949956993753667,Pharmacy
8753,"Streatham South, Lambeth",51.429769,-0.1311105,Tiger,51.429705133333336,-0.13053490170012041,Vietnamese Restaurant
8754,"Streatham South, Lambeth",51.429769,-0.1311105,Sainsbury's Local,51.43248578469886,-0.12896480374659747,Grocery Store
